id	port_status	implementation	legacy_field	legacy_class	old_texture	new_texture	old_zh_cn	new_zh_cn	legacy_block_item	initializer
nugget_neptunium	formal	HbmItems dynamic material/specialized registration	nugget_neptunium	Item	True	True	True	True	False	nugget_neptunium = new Item().setUnlocalizedName("nugget_neptunium").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":nugget_neptunium")
nugget_neptunium_fuel	formal	HbmItems dynamic material/specialized registration	nugget_neptunium_fuel	Item	True	True	True	True	False	nugget_neptunium_fuel = new Item().setUnlocalizedName("nugget_neptunium_fuel").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":nugget_neptunium_fuel")
nugget_niobium	formal	HbmItems dynamic material/specialized registration	nugget_niobium	Item	True	True	True	True	False	nugget_niobium = new Item().setUnlocalizedName("nugget_niobium").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":nugget_niobium")
nugget_osmiridium	formal	HbmItems dynamic material/specialized registration	nugget_osmiridium	ItemCustomLore	True	True	True	True	False	nugget_osmiridium = new ItemCustomLore().setRarity(EnumRarity.rare).setUnlocalizedName("nugget_osmiridium").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":nugget_osmiridium")
nugget_pb209	formal	HbmItems dynamic material/specialized registration	nugget_pb209	Item	True	True	True	True	False	nugget_pb209 = new Item().setUnlocalizedName("nugget_pb209").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":nugget_pb209")
nugget_plutonium	formal	HbmItems dynamic material/specialized registration	nugget_plutonium	Item	True	True	True	True	False	nugget_plutonium = new Item().setUnlocalizedName("nugget_plutonium").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":nugget_plutonium")
nugget_plutonium_fuel	formal	HbmItems dynamic material/specialized registration	nugget_plutonium_fuel	Item	True	True	True	True	False	nugget_plutonium_fuel = new Item().setUnlocalizedName("nugget_plutonium_fuel").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":nugget_plutonium_fuel")
nugget_polonium	formal	HbmItems dynamic material/specialized registration	nugget_polonium	Item	True	True	True	True	False	nugget_polonium = new Item().setUnlocalizedName("nugget_polonium").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":nugget_polonium")
nugget_pu_mix	formal	HbmItems dynamic material/specialized registration	nugget_pu_mix	Item	True	True	True	True	False	nugget_pu_mix = new Item().setUnlocalizedName("nugget_pu_mix").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":nugget_pu_mix")
nugget_pu238	formal	HbmItems dynamic material/specialized registration	nugget_pu238	Item	True	True	True	True	False	nugget_pu238 = new Item().setUnlocalizedName("nugget_pu238").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":nugget_pu238")
nugget_pu239	formal	HbmItems dynamic material/specialized registration	nugget_pu239	Item	True	True	True	True	False	nugget_pu239 = new Item().setUnlocalizedName("nugget_pu239").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":nugget_pu239")
nugget_pu240	formal	HbmItems dynamic material/specialized registration	nugget_pu240	Item	True	True	True	True	False	nugget_pu240 = new Item().setUnlocalizedName("nugget_pu240").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":nugget_pu240")
nugget_pu241	formal	HbmItems dynamic material/specialized registration	nugget_pu241	Item	True	True	True	True	False	nugget_pu241 = new Item().setUnlocalizedName("nugget_pu241").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":nugget_pu241")
nugget_ra226	formal	HbmItems dynamic material/specialized registration	nugget_ra226	Item	True	True	True	True	False	nugget_ra226 = new Item().setUnlocalizedName("nugget_ra226").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":nugget_ra226")
nugget_schrabidium	formal	HbmItems dynamic material/specialized registration	nugget_schrabidium	ItemCustomLore	True	True	True	True	False	nugget_schrabidium = new ItemCustomLore().setRarity(EnumRarity.rare).setUnlocalizedName("nugget_schrabidium").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":nugget_schrabidium")
nugget_schrabidium_fuel	formal	HbmItems dynamic material/specialized registration	nugget_schrabidium_fuel	Item	True	True	True	True	False	nugget_schrabidium_fuel = new Item().setUnlocalizedName("nugget_schrabidium_fuel").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":nugget_schrabidium_fuel")
nugget_silicon	formal	HbmItems dynamic material/specialized registration	nugget_silicon	Item	True	True	True	True	False	nugget_silicon = new Item().setUnlocalizedName("nugget_silicon").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":nugget_silicon")
nugget_solinium	formal	HbmItems dynamic material/specialized registration	nugget_solinium	Item	True	True	True	True	False	nugget_solinium = new Item().setUnlocalizedName("nugget_solinium").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":nugget_solinium")
nugget_sr90	formal	HbmItems dynamic material/specialized registration	nugget_sr90	Item	True	True	True	True	False	nugget_sr90 = new Item().setUnlocalizedName("nugget_sr90").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":nugget_sr90")
nugget_tantalium	formal	HbmItems dynamic material/specialized registration	nugget_tantalium	ItemCustomLore	True	True	True	True	False	nugget_tantalium = new ItemCustomLore().setUnlocalizedName("nugget_tantalium").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":nugget_tantalium")
nugget_technetium	formal	HbmItems dynamic material/specialized registration	nugget_technetium	Item	True	True	True	True	False	nugget_technetium = new Item().setUnlocalizedName("nugget_technetium").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":nugget_technetium")
nugget_th232	formal	HbmItems dynamic material/specialized registration	nugget_th232	Item	True	True	True	True	False	nugget_th232 = new Item().setUnlocalizedName("nugget_th232").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":nugget_th232")
nugget_thorium_fuel	formal	HbmItems dynamic material/specialized registration	nugget_thorium_fuel	Item	True	True	True	True	False	nugget_thorium_fuel = new Item().setUnlocalizedName("nugget_thorium_fuel").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":nugget_thorium_fuel")
nugget_u233	formal	HbmItems dynamic material/specialized registration	nugget_u233	Item	True	True	True	True	False	nugget_u233 = new Item().setUnlocalizedName("nugget_u233").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":nugget_u233")
nugget_u235	formal	HbmItems dynamic material/specialized registration	nugget_u235	Item	True	True	True	True	False	nugget_u235 = new Item().setUnlocalizedName("nugget_u235").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":nugget_u235")
nugget_u238	formal	HbmItems dynamic material/specialized registration	nugget_u238	Item	True	True	True	True	False	nugget_u238 = new Item().setUnlocalizedName("nugget_u238").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":nugget_u238")
nugget_uranium	formal	HbmItems dynamic material/specialized registration	nugget_uranium	Item	True	True	True	True	False	nugget_uranium = new Item().setUnlocalizedName("nugget_uranium").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":nugget_uranium")
nugget_uranium_fuel	formal	HbmItems dynamic material/specialized registration	nugget_uranium_fuel	Item	True	True	True	True	False	nugget_uranium_fuel = new Item().setUnlocalizedName("nugget_uranium_fuel").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":nugget_uranium_fuel")
nugget_zirconium	formal	HbmItems dynamic material/specialized registration	nugget_zirconium	ItemCustomLore	True	True	True	True	False	nugget_zirconium = new ItemCustomLore().setUnlocalizedName("nugget_zirconium").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":nugget_zirconium")
nuke_advanced_kit	formal	HbmItems	nuke_advanced_kit	ItemStarterKit	True	True	True	True	False	nuke_advanced_kit = new ItemStarterKit().setUnlocalizedName("nuke_advanced_kit").setMaxStackSize(1).setCreativeTab(MainRegistry.consumableTab).setTextureName(RefStrings.MODID + ":nuke_advanced_kit")
nuke_commercially_kit	formal	HbmItems	nuke_commercially_kit	ItemStarterKit	True	True	True	True	False	nuke_commercially_kit = new ItemStarterKit().setUnlocalizedName("nuke_commercially_kit").setMaxStackSize(1).setCreativeTab(MainRegistry.consumableTab).setTextureName(RefStrings.MODID + ":nuke_commercially_kit")
nuke_electric_kit	formal	HbmItems	nuke_electric_kit	ItemStarterKit	True	True	True	False	False	nuke_electric_kit = new ItemStarterKit().setUnlocalizedName("nuke_electric_kit").setMaxStackSize(1).setCreativeTab(MainRegistry.consumableTab).setTextureName(RefStrings.MODID + ":nuke_electric_kit")
nuke_starter_kit	formal	HbmItems	nuke_starter_kit	ItemStarterKit	True	True	True	True	False	nuke_starter_kit = new ItemStarterKit().setUnlocalizedName("nuke_starter_kit").setMaxStackSize(1).setCreativeTab(MainRegistry.consumableTab).setTextureName(RefStrings.MODID + ":nuke_starter_kit")
oil_detector	formal	HbmItems	oil_detector	ItemOilDetector	True	True	True	True	False	oil_detector = new ItemOilDetector().setUnlocalizedName("oil_detector").setMaxStackSize(1).setCreativeTab(MainRegistry.consumableTab).setTextureName(RefStrings.MODID + ":oil_detector")
oil_tar	formal	HbmItems	oil_tar	ItemEnumMulti	False	False	False	True	False	oil_tar = new ItemEnumMulti(EnumTarType.class, true, true).setUnlocalizedName("oil_tar").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":oil_tar")
orange1	formal	HbmItems	orange1	Item	True	True	False	True	False	orange1 = new Item().setUnlocalizedName("orange1").setTextureName(RefStrings.MODID + ":orange1")
orange2	formal	HbmItems	orange2	Item	True	True	False	True	False	orange2 = new Item().setUnlocalizedName("orange2").setTextureName(RefStrings.MODID + ":orange2")
orange3	formal	HbmItems	orange3	Item	True	True	False	True	False	orange3 = new Item().setUnlocalizedName("orange3").setTextureName(RefStrings.MODID + ":orange3")
orange4	formal	HbmItems	orange4	Item	True	True	False	True	False	orange4 = new Item().setUnlocalizedName("orange4").setTextureName(RefStrings.MODID + ":orange4")
orange5	formal	HbmItems	orange5	Item	True	True	False	True	False	orange5 = new Item().setUnlocalizedName("orange5").setTextureName(RefStrings.MODID + ":orange5")
orange6	formal	HbmItems	orange6	Item	True	True	False	True	False	orange6 = new Item().setUnlocalizedName("orange6").setTextureName(RefStrings.MODID + ":orange6")
orange7	formal	HbmItems	orange7	Item	True	True	False	True	False	orange7 = new Item().setUnlocalizedName("orange7").setTextureName(RefStrings.MODID + ":orange7")
orange8	formal	HbmItems	orange8	Item	True	True	False	True	False	orange8 = new Item().setUnlocalizedName("orange8").setTextureName(RefStrings.MODID + ":orange8")
ore_bedrock	formal	HbmBlocks.ore_bedrock_block + BlockItem (renamed namespace collision)	ore_bedrock	ItemBedrockOre	True	True	True	True	True	ore_bedrock = new ItemBedrockOre().setUnlocalizedName("ore_bedrock").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ore_bedrock")
ore_byproduct	formal	HbmItems	ore_byproduct	ItemByproduct	False	False	False	False	False	ore_byproduct = new ItemByproduct().setUnlocalizedName("ore_byproduct").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":byproduct")
ore_centrifuged	formal	HbmItems	ore_centrifuged	ItemBedrockOre	True	True	True	True	False	ore_centrifuged = new ItemBedrockOre().setUnlocalizedName("ore_centrifuged").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ore_centrifuged")
ore_cleaned	formal	HbmItems	ore_cleaned	ItemBedrockOre	True	True	True	True	False	ore_cleaned = new ItemBedrockOre().setUnlocalizedName("ore_cleaned").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ore_cleaned")
ore_deepcleaned	formal	HbmItems	ore_deepcleaned	ItemBedrockOre	True	True	True	True	False	ore_deepcleaned = new ItemBedrockOre().setUnlocalizedName("ore_deepcleaned").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ore_deepcleaned")
ore_density_scanner	formal	HbmItems	ore_density_scanner	ItemOreDensityScanner	True	True	True	True	False	ore_density_scanner = new ItemOreDensityScanner().setUnlocalizedName("ore_density_scanner").setMaxStackSize(1).setCreativeTab(MainRegistry.consumableTab).setTextureName(RefStrings.MODID + ":ore_density_scanner")
ore_enriched	formal	HbmItems	ore_enriched	ItemBedrockOre	True	True	True	True	False	ore_enriched = new ItemBedrockOre().setUnlocalizedName("ore_enriched").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ore_enriched")
ore_nitrated	formal	HbmItems	ore_nitrated	ItemBedrockOre	True	True	True	True	False	ore_nitrated = new ItemBedrockOre().setUnlocalizedName("ore_nitrated").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ore_nitrated")
ore_nitrocrystalline	formal	HbmItems	ore_nitrocrystalline	ItemBedrockOre	True	True	True	True	False	ore_nitrocrystalline = new ItemBedrockOre().setUnlocalizedName("ore_nitrocrystalline").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ore_nitrocrystalline")
ore_purified	formal	HbmItems	ore_purified	ItemBedrockOre	True	True	True	True	False	ore_purified = new ItemBedrockOre().setUnlocalizedName("ore_purified").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ore_purified")
ore_seared	formal	HbmItems	ore_seared	ItemBedrockOre	True	True	True	True	False	ore_seared = new ItemBedrockOre().setUnlocalizedName("ore_seared").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ore_seared")
ore_separated	formal	HbmItems	ore_separated	ItemBedrockOre	True	True	True	True	False	ore_separated = new ItemBedrockOre().setUnlocalizedName("ore_separated").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":ore_separated")
pa_coil	formal	HbmItems	pa_coil	ItemPACoil	False	False	False	True	False	pa_coil = new ItemPACoil().setUnlocalizedName("pa_coil").setCreativeTab(MainRegistry.controlTab).setTextureName(RefStrings.MODID + ":pa_coil")
paa_boots	formal	HbmItems		UNRESOLVED	True	True	True	True	False	
paa_legs	formal	HbmItems		UNRESOLVED	True	True	True	True	False	
paa_plate	formal	HbmItems		UNRESOLVED	True	True	True	True	False	
padlock	formal	HbmItems	padlock	ItemLock	True	True	True	True	False	padlock = new ItemLock(0.1).setUnlocalizedName("padlock").setMaxStackSize(1).setCreativeTab(MainRegistry.consumableTab).setTextureName(RefStrings.MODID + ":padlock")
padlock_reinforced	formal	HbmItems	padlock_reinforced	ItemLock	True	True	True	True	False	padlock_reinforced = new ItemLock(0.02).setUnlocalizedName("padlock_reinforced").setMaxStackSize(1).setCreativeTab(MainRegistry.consumableTab).setTextureName(RefStrings.MODID + ":padlock_reinforced")
padlock_rusty	formal	HbmItems	padlock_rusty	ItemLock	True	True	True	True	False	padlock_rusty = new ItemLock(1).setUnlocalizedName("padlock_rusty").setMaxStackSize(1).setCreativeTab(MainRegistry.consumableTab).setTextureName(RefStrings.MODID + ":padlock_rusty")
padlock_unbreakable	formal	HbmItems	padlock_unbreakable	ItemLock	True	True	True	True	False	padlock_unbreakable = new ItemLock(0).setUnlocalizedName("padlock_unbreakable").setMaxStackSize(1).setCreativeTab(null).setTextureName(RefStrings.MODID + ":padlock_unbreakable")
pads_rubber	formal	HbmItems	pads_rubber	ItemModPads	True	True	True	True	False	pads_rubber = new ItemModPads(0.5F).setUnlocalizedName("pads_rubber").setTextureName(RefStrings.MODID + ":pads_rubber")
pads_slime	formal	HbmItems	pads_slime	ItemModPads	True	True	True	True	False	pads_slime = new ItemModPads(0.25F).setUnlocalizedName("pads_slime").setTextureName(RefStrings.MODID + ":pads_slime")
pads_static	formal	HbmItems	pads_static	ItemModPads	True	True	True	True	False	pads_static = new ItemModPads(0.75F).setUnlocalizedName("pads_static").setTextureName(RefStrings.MODID + ":pads_static")
page_of_	formal	HbmItems	page_of_	ItemEnumMulti	True	True	False	True	False	page_of_ = new ItemEnumMulti(ItemEnums.EnumPages.class, true, false).setUnlocalizedName("page_of_").setMaxStackSize(1).setCreativeTab(null).setTextureName(RefStrings.MODID + ":page_of_")
pancake	formal	HbmItems	pancake	ItemPancake	True	True	True	True	False	pancake = new ItemPancake(20, 20, false).setUnlocalizedName("pancake").setCreativeTab(MainRegistry.consumableTab).setTextureName(RefStrings.MODID + ":pancake")
part_barrel_heavy	formal	HbmItems	part_barrel_heavy	ItemAutogen	True	True	True	True	False	part_barrel_heavy = new ItemAutogen(MaterialShapes.HEAVYBARREL).setUnlocalizedName("part_barrel_heavy").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":part_barrel_heavy")
part_barrel_light	formal	HbmItems	part_barrel_light	ItemAutogen	True	True	True	True	False	part_barrel_light = new ItemAutogen(MaterialShapes.LIGHTBARREL).setUnlocalizedName("part_barrel_light").setCreativeTab(MainRegistry.partsTab).setTextureName(RefStrings.MODID + ":part_barrel_light")
